topic,keyword,window_weight,target_weight,global_window_weight,global_target_weight,topic_specificity,trend_ratio,raw_strength,continuity,topic_window_papers,topic_target_papers,z_strength,z_specificity,z_continuity,z_trend,influence_score
Graph Machine Learning,quantum,2.880199733719927,0.0,48.885348964736295,1.3295629063611307,2.3767809185474458,-1.3558866300731154,1.3558866300731154,0.0,16,15,0.5724394551098566,0.5513069180291715,-0.9348356404836727,-0.7339292473699309,0.13400780461896644
Graph Machine Learning,quantum machine,2.536643598060756,0.0,18.386506362368856,0.0,3.227621824630651,-1.2631781412392677,1.2631781412392677,0.0,16,15,0.4620614587999372,0.6730912614496628,-0.9348356404836727,-0.6639327523495623,0.13339155862318292
Graph Machine Learning,attention mechanism,3.182005500008935,0.0,424.5413366615852,3.4483924322549933,0.314902322992411,-1.430790916167924,1.430790916167924,0.0,16,15,0.661619907926723,0.2561817904323106,-0.9348356404836727,-0.7904832647483838,0.07548704572880949
Graph Machine Learning,natural language processing,2.1680214231510604,0.0,71.93514837966558,10.537141624803235,1.7064493951764246,-1.153107236287604,1.153107236287604,0.0,16,15,0.33101190666713926,0.45535962181417944,-0.9348356404836727,-0.5808273361438818,0.023962787499986836
Graph Machine Learning,neural network multimedia,0.0,2.0680510337290463,0.0,3.5194399538855037,0.0,1.1210425175677863,0.0,1.1210425175677863,16,15,-1.041868482959337,0.2111085312918198,1.1984029170508095,1.136194631570407,-0.00011478722898626559
Graph Machine Learning,network service,0.0,1.5670688939700652,0.0,1.5670688939700652,0.0,0.9427647398498847,0.0,0.9427647398498847,16,15,-1.041868482959337,0.2111085312918198,0.8591570602527037,1.0015918596210331,-0.0814242357835448
Graph Machine Learning,change,0.0,1.534671953883276,0.0,2.761001474071857,0.0,0.9300642219172109,0.0,0.9300642219172109,16,15,-1.041868482959337,0.2111085312918198,0.8349891681968168,0.9920027513159269,-0.08721672502523281
Graph Machine Learning,change detection,0.0,1.534671953883276,0.0,2.761001474071857,0.0,0.9300642219172109,0.0,0.9300642219172109,16,15,-1.041868482959337,0.2111085312918198,0.8349891681968168,0.9920027513159269,-0.08721672502523281
Graph Machine Learning,geo,0.0,1.5009802918008954,0.0,1.5009802918008954,0.0,0.9166827717368429,0.0,0.9166827717368429,16,15,-1.041868482959337,0.2111085312918198,0.809525526066257,0.981899527515201,-0.09331977583141736
Graph Machine Learning,fault diagnosis,0.0,1.4689520541240675,0.0,1.4689520541240675,0.0,0.9037937910266826,0.0,0.9037937910266826,16,15,-1.041868482959337,0.2111085312918198,0.7849990070561789,0.9721681265890868,-0.0991982197260444
Graph Machine Learning,tabular,0.0,1.4587068184457033,0.0,3.6669381258602867,0.0,0.8996355281655701,0.0,0.8996355281655701,16,15,-1.041868482959337,0.2111085312918198,0.7770862236169439,0.9690285669941409,-0.10109473237338598
Graph Machine Learning,job shop,0.0,1.3877259466779872,0.0,1.3877259466779872,0.0,0.8703414262469531,0.0,0.8703414262469531,16,15,-1.041868482959337,0.2111085312918198,0.7213423006685798,0.9469110189155875,-0.11445527177091415
Graph Machine Learning,dynamic scheduling,0.0,1.3877259466779872,0.0,1.3877259466779872,0.0,0.8703414262469531,0.0,0.8703414262469531,16,15,-1.041868482959337,0.2111085312918198,0.7213423006685798,0.9469110189155875,-0.11445527177091415
Graph Machine Learning,flexible job,0.0,1.3877259466779872,0.0,1.3877259466779872,0.0,0.8703414262469531,0.0,0.8703414262469531,16,15,-1.041868482959337,0.2111085312918198,0.7213423006685798,0.9469110189155875,-0.11445527177091415
Graph Machine Learning,flexible job shop,0.0,1.3877259466779872,0.0,1.3877259466779872,0.0,0.8703414262469531,0.0,0.8703414262469531,16,15,-1.041868482959337,0.2111085312918198,0.7213423006685798,0.9469110189155875,-0.11445527177091415
Graph Machine Learning,practice icse-seip,0.0,1.1674340371339411,0.0,1.1674340371339411,0.0,0.7735439965146391,0.0,0.7735439965146391,16,15,-1.041868482959337,0.2111085312918198,0.5371458887223034,0.8738273035679517,-0.158602925694933
Graph Machine Learning,engineering practice,0.0,1.1674340371339411,0.0,1.1674340371339411,0.0,0.7735439965146391,0.0,0.7735439965146391,16,15,-1.041868482959337,0.2111085312918198,0.5371458887223034,0.8738273035679517,-0.158602925694933
Graph Machine Learning,multimedia,0.0,2.564783318587335,14.271195210227557,3.907260098764083,-12.423670081362587,1.271103271819162,0.0,1.271103271819162,16,15,-1.041868482959337,-1.567142247336806,1.4839544299731413,1.2494930680979828,-0.4651498745803501
Graph Machine Learning,processing trends,0.0,1.9954526216526534,3.1802621531909203,1.9954526216526534,-10.922404555229852,1.0970953459095505,0.0,1.0970953459095505,16,15,-1.041868482959337,-1.352259964300435,1.152833699893837,1.1181141073076102,-0.4800472317643369
Graph Machine Learning,language processing trends,0.0,1.9954526216526534,3.1802621531909203,1.9954526216526534,-10.922404555229852,1.0970953459095505,0.0,1.0970953459095505,16,15,-1.041868482959337,-1.352259964300435,1.152833699893837,1.1181141073076102,-0.4800472317643369
Graph Machine Learning,network multimedia,0.0,2.01894534419755,5.8411205713515155,3.4358711623607547,-11.530355358628038,1.1049075466183094,0.0,1.1049075466183094,16,15,-1.041868482959337,-1.439278452591791,1.167699583667166,1.1240124524849193,-0.502589766979347
Graph Machine Learning,line,0.0,1.9252286624601722,6.183964820913216,1.9252286624601722,-11.587391779251204,1.073372652828357,0.0,1.073372652828357,16,15,-1.041868482959337,-1.447442309062472,1.1076916443729157,1.100203068210603,-0.519421450206833
Graph Machine Learning,trends mach,0.0,1.870979859253501,5.527394412250475,1.870979859253501,-11.475149790620659,1.0546533858769467,0.0,1.0546533858769467,16,15,-1.041868482959337,-1.4313766535540795,1.0720706385647085,1.086069701434475,-0.5231392913935695
Graph Machine Learning,network distributed,0.0,1.749000583333779,4.73966373470678,1.749000583333779,-11.321401176439924,1.0112374213816235,0.0,1.0112374213816235,16,15,-1.041868482959337,-1.4093699847445051,0.9894541382780713,1.0532899055298321,-0.5363385703984889
Graph Machine Learning,vehicular,0.0,1.447107815770571,1.3914572279987343,2.7920478263995294,-10.095815690392422,0.894906843878368,0.0,0.894906843878368,16,15,-1.041868482959337,-1.2339469148652313,0.7680879818109573,0.9654583294643798,-0.5367680383346749
Graph Machine Learning,end-to-end deep,0.0,1.812679255143552,6.24701257923711,1.812679255143552,-11.597535425180821,1.034137500661691,0.0,1.034137500661691,16,15,-1.041868482959337,-1.448894210646653,1.0330308370430963,1.0705798571346528,-0.5377515032556461
Graph Machine Learning,network service management,0.0,1.5670688939700652,2.8276042234155057,1.5670688939700652,-10.804872963777045,0.9427647398498847,0.0,0.9427647398498847,16,15,-1.041868482959337,-1.3354371862770593,0.8591570602527037,1.0015918596210331,-0.5453879510542086
Graph Machine Learning,service management,0.0,1.5670688939700652,2.8276042234155057,1.5670688939700652,-10.804872963777045,0.9427647398498847,0.0,0.9427647398498847,16,15,-1.041868482959337,-1.3354371862770593,0.8591570602527037,1.0015918596210331,-0.5453879510542086
Graph Machine Learning,trends mach learn,0.0,1.870979859253501,10.084230446934775,1.870979859253501,-12.07640142835999,1.0546533858769467,0.0,1.0546533858769467,16,15,-1.041868482959337,-1.5174362628289289,1.0720706385647085,1.086069701434475,-0.5489571741760242
Graph Machine Learning,network industrial,0.0,1.6384783400903546,4.433632210395799,1.6384783400903546,-11.254654981418051,0.9702023646543565,0.0,0.9702023646543565,16,15,-1.041868482959337,-1.3998163284987393,0.9113682817209603,1.022307735719919,-0.5521878618171726
Graph Machine Learning,network industrial informatics,0.0,1.6384783400903546,4.433632210395799,1.6384783400903546,-11.254654981418051,0.9702023646543565,0.0,0.9702023646543565,16,15,-1.041868482959337,-1.3998163284987393,0.9113682817209603,1.022307735719919,-0.5521878618171726
Graph Machine Learning,forensics,0.0,1.807382329883087,9.526198297554556,1.807382329883087,-12.019474618627976,1.0322524939767042,0.0,1.0322524939767042,16,15,-1.041868482959337,-1.509288095413999,1.0294438464708309,1.0691566448409489,-0.5567293880296733
Graph Machine Learning,deep computing,0.0,1.587760424789389,4.063428740784443,1.587760424789389,-11.16746413543704,0.9507928007884913,0.0,0.9507928007884913,16,15,-1.041868482959337,-1.3873363456321937,0.8744337057573077,1.0076531829645674,-0.5572962374254746
Graph Machine Learning,processing deep computing,0.0,1.587760424789389,4.063428740784443,1.587760424789389,-11.16746413543704,0.9507928007884913,0.0,0.9507928007884913,16,15,-1.041868482959337,-1.3873363456321937,0.8744337057573077,1.0076531829645674,-0.5572962374254746
Graph Machine Learning,deep computing surveys,0.0,1.587760424789389,4.063428740784443,1.587760424789389,-11.16746413543704,0.9507928007884913,0.0,0.9507928007884913,16,15,-1.041868482959337,-1.3873363456321937,0.8744337057573077,1.0076531829645674,-0.5572962374254746
Graph Machine Learning,neural network natural,0.0,1.9253531971429891,15.156815876690924,1.9253531971429891,-12.48387698514564,1.0734152245539816,0.0,1.0734152245539816,16,15,-1.041868482959337,-1.575759908046554,1.1077726543659714,1.100235210591718,-0.5578973136653349
Graph Machine Learning,evolution distributed,0.0,1.587760424789389,4.160606229091958,1.587760424789389,-11.191097462651333,0.9507928007884913,0.0,0.9507928007884913,16,15,-1.041868482959337,-1.3907190805442746,0.8744337057573077,1.0076531829645674,-0.558311057899099
Graph Machine Learning,contextual embedding,0.0,1.555751832759679,3.6720188188384393,1.555751832759679,-11.066180104263825,0.9383464397669974,0.0,0.9383464397669974,16,15,-1.041868482959337,-1.3728391474518744,0.8507494504182237,0.9982559674752276,-0.5586236505881296
Graph Machine Learning,forensics security,0.0,1.8795142775470322,14.160606229952698,1.8795142775470322,-12.415890828143906,1.0576216262947291,0.0,1.0576216262947291,16,15,-1.041868482959337,-1.566028770964472,1.077718921130283,1.0883107737271636,-0.5621811628743034
Graph Machine Learning,int geo inf,0.0,1.5009802918008954,3.5268024427687714,1.5009802918008954,-11.025830787078897,0.9166827717368429,0.0,0.9166827717368429,16,15,-1.041868482959337,-1.3670637844366516,0.809525526066257,0.981899527515201,-0.5667714705499588
Graph Machine Learning,isprs int geo,0.0,1.5009802918008954,3.5268024427687714,3.487414993076003,-11.025830787078897,0.9166827717368429,0.0,0.9166827717368429,16,15,-1.041868482959337,-1.3670637844366516,0.809525526066257,0.981899527515201,-0.5667714705499588
Graph Machine Learning,traffic forecasting,0.0,1.6008376805927167,5.575576464810115,1.6008376805927167,-11.48382888333208,0.9558335779803975,0.0,0.9558335779803975,16,15,-1.041868482959337,-1.4326189276382109,0.8840258310310616,1.0114590559763086,-0.5685819996713548
Graph Machine Learning,convex,0.0,1.534671953883276,6.828739229721156,1.534671953883276,-11.686571343789412,0.9300642219172109,0.0,0.9300642219172109,16,15,-1.041868482959337,-1.4616382863146924,0.8349891681968168,0.9920027513159269,-0.5890407703071865
Graph Machine Learning,engineering practice icse-seip,0.0,1.1674340371339411,1.4749564550579557,1.1674340371339411,-10.154090258974081,0.7735439965146391,0.0,0.7735439965146391,16,15,-1.041868482959337,-1.2422879925239207,0.5371458887223034,0.8738273035679517,-0.5946218828396552
Graph Machine Learning,network intrusion,0.0,1.6040537893984093,11.068374359142037,3.6987120319099764,-12.169519945347743,0.9570693805839833,0.0,0.9570693805839833,16,15,-1.041868482959337,-1.5307646975228462,0.8863774472473586,1.0123921080827136,-0.5974621021828457
Graph Machine Learning,service,0.0,1.3056437641069338,3.2517422060691024,2.2788558812368627,-10.94463144308126,0.8353599277393443,0.0,0.8353599277393443,16,15,-1.041868482959337,-1.355441389786576,0.6547757965018423,0.9204993891188683,-0.6003747119074523
Graph Machine Learning,prediction medicine,0.0,1.2807285694509547,3.770552183684581,1.2807285694509547,-11.092659556613002,0.8244949399265642,0.0,0.8244949399265642,16,15,-1.041868482959337,-1.3766292599105288,0.6341007457645599,0.9122961374544319,-0.6116864082585383
Graph Machine Learning,shop,0.0,1.301162086347929,4.2249231985627835,1.301162086347929,-11.206437543610425,0.83341425027069,0.0,0.83341425027069,16,15,-1.041868482959337,-1.3929147691556982,0.6510733551299802,0.919030369345609,-0.6125041159698873
Graph Machine Learning,attention deep,0.0,1.2807285694509547,3.858588556459911,1.2807285694509547,-11.11573920837811,0.8244949399265642,0.0,0.8244949399265642,16,15,-1.041868482959337,-1.3799327449880463,0.6341007457645599,0.9122961374544319,-0.6126774537817936
Graph Machine Learning,network intrusion detection,0.0,1.6040537893984093,19.981756801460325,7.581426417883257,-12.760245444375371,0.9570693805839833,0.0,0.9570693805839833,16,15,-1.041868482959337,-1.6153176574551542,0.8863774472473586,1.0123921080827136,-0.622827990162538
Graph Machine Learning,medicine chemical modeling,0.0,1.200839013972035,3.7950523575116866,1.200839013972035,-11.099136206974565,0.7888386576485091,0.0,0.7888386576485091,16,15,-1.041868482959337,-1.3775562894012452,0.5662501914975303,0.8853750343675967,-0.6282267382678426
Graph Machine Learning,expert,0.0,1.442143145533971,13.292867472313521,7.604310348421954,-12.352654803662624,0.8928759921253153,0.0,0.8928759921253153,16,15,-1.041868482959337,-1.556977539803729,0.7642234617803987,0.9639250016493355,-0.6346034626038402
Graph Machine Learning,performance prediction,0.0,1.1674340371339411,3.9206950112273926,1.1674340371339411,-11.131706451937282,0.7735439965146391,0.0,0.7735439965146391,16,15,-1.041868482959337,-1.3822182019509002,0.5371458887223034,0.8738273035679517,-0.636600945667749
Graph Machine Learning,software engineering practice,0.0,1.1674340371339411,3.9672800987148102,1.1674340371339411,-11.143518089379965,0.7735439965146391,0.0,0.7735439965146391,16,15,-1.041868482959337,-1.383908849991437,0.5371458887223034,0.8738273035679517,-0.6371081400799101
Graph Machine Learning,hyperspectral,0.0,1.3287890703638212,11.13675130213297,1.3287890703638212,-12.175678595979516,0.8453484201901617,0.0,0.8453484201901617,16,15,-1.041868482959337,-1.531646210409902,0.6737829589366402,0.9280408717909423,-0.6486805773402832
Graph Machine Learning,geoscience remote sensing,0.0,1.137328891952622,9.698941100181754,2.353322200369898,-12.037445507310355,0.7595568680760811,0.0,0.7595568680760811,16,15,-1.041868482959337,-1.5118603423090635,0.5105296977868737,0.8632667823210416,-0.6818728780869748
Graph Machine Learning,embedding,0.0,1.2631030224934752,28.32052612694727,3.2882384314218065,-13.10901174774486,0.8167368903582098,0.0,0.8167368903582098,16,15,-1.041868482959337,-1.6652380067935197,0.619337906522402,0.9064386773144839,-0.7018073461858619
Graph Machine Learning,contextual,0.0,1.2771818174556717,38.89807658178332,3.913616398549661,-13.426369154196475,0.8229386334571124,0.0,0.8229386334571124,16,15,-1.041868482959337,-1.710662672084072,0.6311392408118504,0.9111210994464846,-0.7126062367019379
Graph Machine Learning,medicine neural network,0.0,1.1454999382985167,31.656067175668102,1.1454999382985167,-13.220354513726685,0.7633725966908853,0.0,0.7633725966908853,16,15,-1.041868482959337,-1.6811749528815254,0.5177906707460868,0.8661477227003406,-0.7309269726289409
Human-Computer Interaction,interface,0.0,3.2721700615076643,0.0,3.2721700615076643,0.0,1.4521219092709121,0.0,1.4521219092709121,0,2,0.0,0.9983470183298357,1.075533036176769,1.075533036176769,0.6221640163519814
Human-Computer Interaction,human behavior,0.0,3.2721700615076643,3.4156774043567495,3.2721700615076643,-10.99381551453528,1.4521219092709121,0.0,1.4521219092709121,0,2,0.0,-0.8961717259879112,1.075533036176769,1.075533036176769,0.053808393056657355
Human-Computer Interaction,query optimization execution plans,0.0,0.9727873438907106,0.0,2.930319905251716,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,usability,0.0,0.9727873438907106,0.0,0.9727873438907106,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,plans,0.0,0.9727873438907106,0.0,2.4633409896309435,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,execution plans,0.0,0.9727873438907106,0.0,2.4633409896309435,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,software engineering technology,0.0,3.179761661505922,7.905315495482891,3.179761661505922,-11.832965516246556,1.430254226132545,0.0,1.430254226132545,0,2,0.0,-1.0407789740751996,1.0168402269376884,1.0168402269376884,-0.007181624141253326
Human-Computer Interaction,user,0.0,2.9363469406857714,3.620147059093061,2.9363469406857714,-11.051953379621605,1.3702531208048545,0.0,1.3702531208048545,0,2,0.0,-0.906190383751909,0.8557974037520267,0.8557974037520267,-0.015117893999964674
Human-Computer Interaction,behavior,0.0,3.1042585010967176,8.574052871860864,3.1042585010967176,-11.914170103854183,1.412025093481499,0.0,1.412025093481499,0,2,0.0,-1.0547726247003022,0.9679132785036975,0.9679132785036975,-0.026057803858981377
Human-Computer Interaction,errors,0.0,0.9727873438907106,10.754671896896175,0.9727873438907106,-12.140768466935953,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,-1.093821383133855,-0.9983233963093912,-0.9983233963093912,-0.6276434338329739
Information Retrieval,retrieval-augmented generation,31.304843776113472,9.561236187001583,31.304843776113472,9.561236187001583,4.9526141470748,-1.1180268465044074,3.475217181094194,2.3571903345897867,20,12,2.7778822525937996,0.8066958257544737,4.416464643144312,-0.3358716109733811,2.2028674162953865
Information Retrieval,retrieval,15.307194884210622,2.5432146120326076,15.307194884210622,2.5432146120326076,4.952612244247464,-1.526572016778661,2.791606414361958,1.265034397583297,20,12,1.9942554935284829,0.8066954739587473,2.049945956192464,-0.6921704820512107,1.380482982632389
Information Retrieval,generation,11.328679233494341,3.2471605348766626,68.67373634099552,3.2471605348766626,3.1505858321994107,-1.065677543100747,2.511928193311717,1.44625065021097,20,12,1.6736588197949962,0.4735358757206992,2.44261117339416,-0.29021693417983574,1.2710248318950568
Information Retrieval,query optimization,4.079224559064503,2.7032259050988583,49.45579319260452,8.63835541716259,2.4574426140775394,-0.3159542980468695,1.6251586040853823,1.3092043060385128,20,12,0.6571499918769903,0.345387190148186,2.145654737528878,0.36362887105678976,0.8319699884067064
Information Retrieval,structures,6.733829489044301,0.9727836120146329,13.883067458996232,0.9727836120146329,4.229085963668243,-1.3661585995861882,2.045604146012187,0.679445546425999,20,12,1.1391090150774164,0.6729295516943323,0.7810731586569819,-0.5522713384313092,0.7585099694275317
Information Retrieval,retrieval natural,2.782011032955833,1.8222512612191595,2.782011032955833,1.8222512612191595,4.952595480314645,-0.2927210014161885,1.3302558874598882,1.0375348860436997,20,12,0.3191013956363894,0.8066923746339617,1.556992681766712,0.3838910059765858,0.7194359075957452
Information Retrieval,retrieval natural language,2.782011032955833,1.8222512612191595,2.782011032955833,1.8222512612191595,4.952595480314645,-0.2927210014161885,1.3302558874598882,1.0375348860436997,20,12,0.3191013956363894,0.8066923746339617,1.556992681766712,0.3838910059765858,0.7194359075957452
Information Retrieval,nlp neural,9.300122934998194,0.0,15.512984713244194,0.0,4.440962533329464,-2.3321558306010814,2.3321558306010814,0.0,20,12,1.46758477764108,0.71210140420018,-0.691171351399444,-1.3947331955715312,0.522956742479444
Information Retrieval,introduction,8.90449934351354,0.0,27.733301548635357,0.0,3.8165367236552714,-2.292989133038961,2.292989133038961,0.0,20,12,1.4226877781093017,0.5966572295256889,-0.691171351399444,-1.3605752832019826,0.47378048150134033
Information Retrieval,index,7.247098909224198,0.0,7.247098909224198,2.1700946671415373,4.952608103016479,-2.1098614911373925,2.1098614911373925,0.0,20,12,1.212767561076194,0.8066947083257675,-0.691171351399444,-1.200866695706325,0.4687944970776866
Information Retrieval,retrieval-augmented generation language,6.9881739966963154,0.0,6.9881739966963154,0.0,4.952607811613488,-2.077962197576769,2.077962197576769,0.0,20,12,1.176201226480742,0.8066946544510282,-0.691171351399444,-1.173046804270084,0.4569499362207081
Information Retrieval,pre-training machine,6.9881739966963154,0.0,12.086108766722013,0.0,4.404773810384774,-2.077962197576769,2.077962197576769,0.0,20,12,1.176201226480742,0.7054108139200418,-0.691171351399444,-1.173046804270084,0.4265647840614122
Information Retrieval,language pre-training machine,6.9881739966963154,0.0,12.086108766722013,0.0,4.404773810384774,-2.077962197576769,2.077962197576769,0.0,20,12,1.176201226480742,0.7054108139200418,-0.691171351399444,-1.173046804270084,0.4265647840614122
Information Retrieval,search mathematics,6.82880832575433,0.0,11.281874863498471,0.0,4.450563677487579,-2.057810305029871,2.057810305029871,0.0,20,12,1.1531010018879606,0.713876468821296,-0.691171351399444,-1.1554720118432842,0.4216218699373558
Information Retrieval,architecture search mathematics,6.82880832575433,0.0,11.281874863498471,0.0,4.450563677487579,-2.057810305029871,2.057810305029871,0.0,20,12,1.1531010018879606,0.713876468821296,-0.691171351399444,-1.1554720118432842,0.4216218699373558
Information Retrieval,vector,5.884236356050301,0.0,5.884236356050301,0.0,4.952606281448054,-1.9292342118752743,1.9292342118752743,0.0,20,12,1.0057135234056593,0.8066943715532315,-0.691171351399444,-1.0433387150334659,0.40172557904499784
Information Retrieval,text generation,7.463867275755067,0.0,33.00704941428768,0.0,3.4659668072175585,-2.1358061939621664,2.1358061939621664,0.0,20,12,1.2425081157586129,0.5318436775522787,-0.691171351399444,-1.2234934919568137,0.39597273009355866
Information Retrieval,word representations,6.5609798699139965,0.0,14.861012480294903,0.0,4.1350109576129555,-2.0230007942149637,2.0230007942149637,0.0,20,12,1.1131986693443607,0.6555369147096166,-0.691171351399444,-1.1251140727253228,0.3911948645982082
Information Retrieval,language pre-training,6.55226421259214,0.0,15.577912157687837,0.0,4.086568992429046,-2.0218474140087723,2.0218474140087723,0.0,20,12,1.11187654330871,0.6465809385093619,-0.691171351399444,-1.1241081911355009,0.3880798094828538
Information Retrieval,direct,5.515318478590828,0.0,5.515318478590828,5.113364453785112,4.952605633535818,-1.874156093279317,1.874156093279317,0.0,20,12,0.9425771749583115,0.806694251766874,-0.691171351399444,-0.9953041942394572,0.3812744558095523
Information Retrieval,space,6.206091780731715,0.0,16.308904818500565,0.0,3.986432601854246,-1.9749267489547147,1.9749267489547147,0.0,20,12,1.0580911284515706,0.628067669541793,-0.691171351399444,-1.0831879179188106,0.3651036901713963
Information Retrieval,graph-based,5.222580049378956,0.0,5.222580049378956,0.0,4.95260505427927,-1.8281846196813154,1.8281846196813154,0.0,20,12,0.8898798234562846,0.8066941446736164,-0.691171351399444,-0.9552117262909151,0.36420472987561847
Information Retrieval,case,5.867586483034156,0.0,12.7464720265546,1.0757492496163568,4.176800391955648,-1.9268127319963368,1.9268127319963368,0.0,20,12,1.0029377677826985,0.6632629674817195,-0.691171351399444,-1.0412269031458747,0.35779703676311897
Information Retrieval,differentiable,6.25080462760393,0.0,23.409785322399387,0.0,3.6321696653444704,-1.9811124458261964,1.9811124458261964,0.0,20,12,1.065181826591289,0.5625713500599449,-0.691171351399444,-1.0885825645148262,0.3477516089231276
Information Retrieval,open-domain,5.329126922287483,0.0,8.867566204689684,0.0,4.443396617273108,-1.8451622996744836,1.8451622996744836,0.0,20,12,0.9093414308459552,0.7125514189298866,-0.691171351399444,-0.9700182364523882,0.34226590409222046
Information Retrieval,open-domain question answering,5.329126922287483,0.0,8.867566204689684,0.0,4.443396617273108,-1.8451622996744836,1.8451622996744836,0.0,20,12,0.9093414308459552,0.7125514189298866,-0.691171351399444,-0.9700182364523882,0.34226590409222046
Information Retrieval,open-domain question,5.329126922287483,0.0,8.867566204689684,0.0,4.443396617273108,-1.8451622996744836,1.8451622996744836,0.0,20,12,0.9093414308459552,0.7125514189298866,-0.691171351399444,-0.9700182364523882,0.34226590409222046
Information Retrieval,hardware,5.171282785088509,0.0,9.837689507497295,1.7479937836836432,4.309510112568833,-1.8199067231291446,1.8199067231291446,0.0,20,12,0.8803908253849648,0.6877984109725408,-0.691171351399444,-0.9479924384103177,0.3254623393248276
Information Retrieval,question answering empirical,5.141916899690245,0.0,10.45914432742946,0.0,4.242559855002875,-1.815136892081814,1.815136892081814,0.0,20,12,0.8749231419797197,0.6754206118662236,-0.691171351399444,-0.9438325913700137,0.31997791093486483
Information Retrieval,environment evaluation,4.457503691948766,0.0,4.457503691948766,0.9661900127894035,4.9526031811215825,-1.6969914859325743,1.6969914859325743,0.0,20,12,0.7394924170340904,0.8066937983632303,-0.691171351399444,-0.8407960659210708,0.31549122945060937
Information Retrieval,evaluation platform,4.457503691948766,0.0,4.457503691948766,0.3737871436397608,4.9526031811215825,-1.6969914859325743,1.6969914859325743,0.0,20,12,0.7394924170340904,0.8066937983632303,-0.691171351399444,-0.8407960659210708,0.31549122945060937
Information Retrieval,learned,5.495701262087044,0.0,18.14208930054581,1.4095030360487373,3.7583444609639316,-1.871140613822686,1.871140613822686,0.0,20,12,0.9391205143721663,0.5858986131540367,-0.691171351399444,-0.9926743456833361,0.3139160848468552
Information Retrieval,nlp,6.543022607987769,0.0,61.043920046332,1.9524603555831523,2.7194207147329816,-2.0206229780813425,2.0206229780813425,0.0,20,12,1.1104729657113566,0.393821840260965,-0.691171351399444,-1.123040340698406,0.3117974340131028
Information Retrieval,answering empirical,5.141916899690245,0.0,13.873279702704387,0.0,3.9600731901002684,-1.815136892081814,1.815136892081814,0.0,20,12,0.8749231419797197,0.6231943275246993,-0.691171351399444,-0.9438325913700137,0.3043100256324075
Information Retrieval,target,4.9446722669691505,0.0,11.415806049121047,0.0,4.1159228180746785,-1.7824954011158765,1.7824954011158765,0.0,20,12,0.8375060224411147,0.6520078893539579,-0.691171351399444,-0.9153654175354692,0.30083396374919763
Information Retrieval,architecture search,5.606054670732688,0.0,31.822449658334182,0.0,3.216289436353444,-1.887986602855135,1.887986602855135,0.0,20,12,0.958431163693637,0.48568319288342116,-0.691171351399444,-1.0073660060214618,0.29010655246044625
Information Retrieval,detection,5.570028453156146,0.0,35.83417717579043,2.2333193846813435,3.0911124931957503,-1.8825181632567223,1.8825181632567223,0.0,20,12,0.9521626614871362,0.46254041328138046,-0.691171351399444,-1.002596891129799,0.28113322918640005
Information Retrieval,open,6.2171074048221735,0.0,78.16501008649793,1.810884993777065,2.4210979436911084,-1.9764542361772877,1.9764542361772877,0.0,20,12,1.059842095405266,0.33866776822235756,-0.691171351399444,-1.0845200643069888,0.2788508919182261
Information Retrieval,query optimization performance,4.11694625297311,0.0,7.899908871568034,0.0,4.300869263730249,-1.6325578261471365,1.6325578261471365,0.0,20,12,0.6656317605764119,0.6862008862591119,-0.691171351399444,-0.7846024258749699,0.25541845724091256
Information Retrieval,text,5.350707716902716,0.0,44.90413091319259,0.0,2.82531380789423,-1.8485662581750881,1.8485662581750881,0.0,20,12,0.9132434070839426,0.41339941145410297,-0.691171351399444,-0.9729868838852949,0.25378422760138963
Information Retrieval,knowl,3.9149860434661425,0.0,6.6038197024044845,0.0,4.429770919224013,-1.5922889140154732,1.5922889140154732,0.0,20,12,0.6194712864579851,0.7100322926521591,-0.691171351399444,-0.7494832542974124,0.24761560666921173
Information Retrieval,search,4.8549040218488635,0.0,29.229028608850502,3.8536581879881515,3.1574410741531187,-1.7672796044044532,1.7672796044044532,0.0,20,12,0.8200640714891637,0.474803276486777,-0.691171351399444,-0.9020954743681309,0.2420227938249968
Information Retrieval,neural architecture,4.704455437617075,0.0,25.012481306145155,0.0,3.2817488316347982,-1.7412475252290645,1.7412475252290645,0.0,20,12,0.7902233568183664,0.4977853605803172,-0.691171351399444,-0.8793924757847102,0.23925143304308194
Information Retrieval,representations,6.309155015514264,0.0,224.89876876117086,13.18685249661388,1.3789671481002892,-1.9891276741274018,1.9891276741274018,0.0,20,12,1.0743697266105734,0.14599807434371082,-0.691171351399444,-1.0955727751523268,0.22575576515222107
