paper_id,topic_id,topic_name,title,year
d2aee506d634ef20f35b125f4070d5ccff008437,deep_learning,Deep Learning,A Transformer-Based Deep Learning Network for Underwater Acoustic Target Recognition,2022
d2aee506d634ef20f35b125f4070d5ccff008437,machine_learning,Machine Learning,A Transformer-Based Deep Learning Network for Underwater Acoustic Target Recognition,2022
d3461268e1153b1abec8f999f6375378a33e0061,computer_vision,Computer Vision,Bridging the Gap between Object and Image-level Representations for Open-Vocabulary Detection,2022
d3e4553f0a1fd465ae358701f1bdc2e8265308d6,bioinformatics_and_computational_biology,Bioinformatics and Computational Biology,BigBIO: A Framework for Data-Centric Biomedical Natural Language Processing,2022
d3e4553f0a1fd465ae358701f1bdc2e8265308d6,natural_language_processing,Natural Language Processing,BigBIO: A Framework for Data-Centric Biomedical Natural Language Processing,2022
d3e4553f0a1fd465ae358701f1bdc2e8265308d6,machine_learning,Machine Learning,BigBIO: A Framework for Data-Centric Biomedical Natural Language Processing,2022
d4a7fb9a338ab0ce89502fc47ae997ecafaabdae,machine_learning,Machine Learning,A Machine Learning Enhanced Algorithm for the Optimal Landing Problem,2022
d4a7fb9a338ab0ce89502fc47ae997ecafaabdae,theory_and_algorithms,Theory and Algorithms,A Machine Learning Enhanced Algorithm for the Optimal Landing Problem,2022
d5aa0efc065ac3073404aebbcc3a2ca3eb63db4b,databases_and_data_management,Databases and Data Management,Cost-based or Learning-based? A Hybrid Query Optimizer for Query Plan Selection,2022
d5aa0efc065ac3073404aebbcc3a2ca3eb63db4b,optimization,Optimization,Cost-based or Learning-based? A Hybrid Query Optimizer for Query Plan Selection,2022
d5aa0efc065ac3073404aebbcc3a2ca3eb63db4b,machine_learning,Machine Learning,Cost-based or Learning-based? A Hybrid Query Optimizer for Query Plan Selection,2022
d6c73f758b05f38529c1a96cab7e908a2047dabd,computer_vision,Computer Vision,Learning to Prompt for Open-Vocabulary Object Detection with Vision-Language Model,2022
d6c73f758b05f38529c1a96cab7e908a2047dabd,large_language_models,Large Language Models,Learning to Prompt for Open-Vocabulary Object Detection with Vision-Language Model,2022
d6c73f758b05f38529c1a96cab7e908a2047dabd,deep_learning,Deep Learning,Learning to Prompt for Open-Vocabulary Object Detection with Vision-Language Model,2022
d6c73f758b05f38529c1a96cab7e908a2047dabd,machine_learning,Machine Learning,Learning to Prompt for Open-Vocabulary Object Detection with Vision-Language Model,2022
d6c73f758b05f38529c1a96cab7e908a2047dabd,natural_language_processing,Natural Language Processing,Learning to Prompt for Open-Vocabulary Object Detection with Vision-Language Model,2022
d766bffc357127e0dc86dd69561d5aeb520d6f4c,large_language_models,Large Language Models,Training language models to follow instructions with human feedback,2022
d766bffc357127e0dc86dd69561d5aeb520d6f4c,deep_learning,Deep Learning,Training language models to follow instructions with human feedback,2022
d766bffc357127e0dc86dd69561d5aeb520d6f4c,machine_learning,Machine Learning,Training language models to follow instructions with human feedback,2022
d766bffc357127e0dc86dd69561d5aeb520d6f4c,natural_language_processing,Natural Language Processing,Training language models to follow instructions with human feedback,2022
d867485315fa6e9a1968a80dea386b5012cdadbf,deep_learning,Deep Learning,Electricity Theft Detection in Smart Grids based on Deep Neural Network,2022
d867485315fa6e9a1968a80dea386b5012cdadbf,machine_learning,Machine Learning,Electricity Theft Detection in Smart Grids based on Deep Neural Network,2022
d8adfa796b1666e0332d3715c9708a0d8d85097a,computer_vision,Computer Vision,"Object detection using YOLO: challenges, architectural successors, datasets and applications",2022
d8adfa796b1666e0332d3715c9708a0d8d85097a,machine_learning,Machine Learning,"Object detection using YOLO: challenges, architectural successors, datasets and applications",2022
d8bec33d98de137f1463087cc74b80843a431279,deep_learning,Deep Learning,Deep learning neural network for lung cancer classification: enhanced optimization function,2022
d8bec33d98de137f1463087cc74b80843a431279,machine_learning,Machine Learning,Deep learning neural network for lung cancer classification: enhanced optimization function,2022
d8bec33d98de137f1463087cc74b80843a431279,optimization,Optimization,Deep learning neural network for lung cancer classification: enhanced optimization function,2022
dac3a172b504f4e33c029655e9befb3386e5f63a,large_language_models,Large Language Models,Emergent Abilities of Large Language Models,2022
dac3a172b504f4e33c029655e9befb3386e5f63a,deep_learning,Deep Learning,Emergent Abilities of Large Language Models,2022
dac3a172b504f4e33c029655e9befb3386e5f63a,machine_learning,Machine Learning,Emergent Abilities of Large Language Models,2022
dac3a172b504f4e33c029655e9befb3386e5f63a,natural_language_processing,Natural Language Processing,Emergent Abilities of Large Language Models,2022
dc133a21a81b23a5eb215d3f607c8f7c44dd7082,distributed_systems_and_cloud,Distributed Systems and Cloud,A Lightweight Fluid Model for Mobile Ad hoc Distributed Systems,2022
dc25df2fa756ec90cfe8f7cac0cba34b570b7d0b,computer_vision,Computer Vision,X-DETR: A Versatile Architecture for Instance-wise Vision-Language Tasks,2022
dc25df2fa756ec90cfe8f7cac0cba34b570b7d0b,machine_learning,Machine Learning,X-DETR: A Versatile Architecture for Instance-wise Vision-Language Tasks,2022
dd03e95040c0ac25061b584ac850757bce1c7ac9,databases_and_data_management,Databases and Data Management,Learning-Based Optimization for Online Approximate Query Processing,2022
dd03e95040c0ac25061b584ac850757bce1c7ac9,information_retrieval,Information Retrieval,Learning-Based Optimization for Online Approximate Query Processing,2022
dd03e95040c0ac25061b584ac850757bce1c7ac9,optimization,Optimization,Learning-Based Optimization for Online Approximate Query Processing,2022
dd03e95040c0ac25061b584ac850757bce1c7ac9,machine_learning,Machine Learning,Learning-Based Optimization for Online Approximate Query Processing,2022
de4c059dfacfa993a3e688af140f854303882d7c,computer_vision,Computer Vision,FUTR3D: A Unified Sensor Fusion Framework for 3D Detection,2022
de4c059dfacfa993a3e688af140f854303882d7c,machine_learning,Machine Learning,FUTR3D: A Unified Sensor Fusion Framework for 3D Detection,2022
de6b5f4646095e19b6108bd0f5d0c856253f7b93,machine_learning,Machine Learning,Predicting the level of anemia among Ethiopian pregnant women using homogeneous ensemble machine learning algorithm,2022
de6b5f4646095e19b6108bd0f5d0c856253f7b93,theory_and_algorithms,Theory and Algorithms,Predicting the level of anemia among Ethiopian pregnant women using homogeneous ensemble machine learning algorithm,2022
dea6f365e468d858da43d7cb0249f3183b0a29b3,machine_learning,Machine Learning,Comparing machine learning algorithms for predicting COVID-19 mortality,2022
dea6f365e468d858da43d7cb0249f3183b0a29b3,theory_and_algorithms,Theory and Algorithms,Comparing machine learning algorithms for predicting COVID-19 mortality,2022
e070ff286709db28312e08b52b05539debe88146,large_language_models,Large Language Models,Measuring and Narrowing the Compositionality Gap in Language Models,2022
e070ff286709db28312e08b52b05539debe88146,natural_language_processing,Natural Language Processing,Measuring and Narrowing the Compositionality Gap in Language Models,2022
e070ff286709db28312e08b52b05539debe88146,deep_learning,Deep Learning,Measuring and Narrowing the Compositionality Gap in Language Models,2022
e070ff286709db28312e08b52b05539debe88146,machine_learning,Machine Learning,Measuring and Narrowing the Compositionality Gap in Language Models,2022
e0a4ff34d077c483d902a15df53e6ca805ad1fca,security_and_privacy,Security and Privacy,Backdoors Against Natural Language Processing: A Review,2022
e0a4ff34d077c483d902a15df53e6ca805ad1fca,natural_language_processing,Natural Language Processing,Backdoors Against Natural Language Processing: A Review,2022
e0a4ff34d077c483d902a15df53e6ca805ad1fca,machine_learning,Machine Learning,Backdoors Against Natural Language Processing: A Review,2022
e1428be04046f40bfc19f965342a92a9e1e774a7,optimization,Optimization,A Two-Phase Method for Optimization of the SPARQL Query,2022
e1428be04046f40bfc19f965342a92a9e1e774a7,machine_learning,Machine Learning,A Two-Phase Method for Optimization of the SPARQL Query,2022
e1ae5e692c5057bd94f3279a0a2a9b9e79827473,machine_learning,Machine Learning,Blockchain-Based Event Detection and Trust Verification Using Natural Language Processing and Machine Learning,2022
e1ae5e692c5057bd94f3279a0a2a9b9e79827473,natural_language_processing,Natural Language Processing,Blockchain-Based Event Detection and Trust Verification Using Natural Language Processing and Machine Learning,2022
e1ae5e692c5057bd94f3279a0a2a9b9e79827473,software_engineering,Software Engineering,Blockchain-Based Event Detection and Trust Verification Using Natural Language Processing and Machine Learning,2022
e1dfc23bc6d6f982f541d6c6d6735fa0b96949b4,databases_and_data_management,Databases and Data Management,"Multi-Objective Optimization, different approach to query a database",2022
e1dfc23bc6d6f982f541d6c6d6735fa0b96949b4,optimization,Optimization,"Multi-Objective Optimization, different approach to query a database",2022
e1dfc23bc6d6f982f541d6c6d6735fa0b96949b4,machine_learning,Machine Learning,"Multi-Objective Optimization, different approach to query a database",2022
e248102b2dd7d986a9815c692e63de4aacd40c23,computer_vision,Computer Vision,Universal Object Detection with Large Vision Model,2022
e248102b2dd7d986a9815c692e63de4aacd40c23,machine_learning,Machine Learning,Universal Object Detection with Large Vision Model,2022
e26197fb0fa409866b287f4bf63abe7997223b51,natural_language_processing,Natural Language Processing,A general-purpose material property data extraction pipeline from large polymer corpora using natural language processing,2022
e26197fb0fa409866b287f4bf63abe7997223b51,machine_learning,Machine Learning,A general-purpose material property data extraction pipeline from large polymer corpora using natural language processing,2022
e3b3674314f8e815caa801aa83498cafcc884d9a,computer_vision,Computer Vision,PseCo: Pseudo Labeling and Consistency Training for Semi-Supervised Object Detection,2022
e3b3674314f8e815caa801aa83498cafcc884d9a,machine_learning,Machine Learning,PseCo: Pseudo Labeling and Consistency Training for Semi-Supervised Object Detection,2022
e3c7f1a9dd8c6cfd943d9f216d9282ccb80425f4,databases_and_data_management,Databases and Data Management,FiGO: Fine-Grained Query Optimization in Video Analytics,2022
e3c7f1a9dd8c6cfd943d9f216d9282ccb80425f4,optimization,Optimization,FiGO: Fine-Grained Query Optimization in Video Analytics,2022
e3c7f1a9dd8c6cfd943d9f216d9282ccb80425f4,machine_learning,Machine Learning,FiGO: Fine-Grained Query Optimization in Video Analytics,2022
e48a76c8d04339184bdd62d40f9f7524745b0da1,computer_vision,Computer Vision,3D Object Detection for Autonomous Driving: A Comprehensive Survey,2022
e48a76c8d04339184bdd62d40f9f7524745b0da1,robotics_and_control,Robotics and Control,3D Object Detection for Autonomous Driving: A Comprehensive Survey,2022
e48a76c8d04339184bdd62d40f9f7524745b0da1,machine_learning,Machine Learning,3D Object Detection for Autonomous Driving: A Comprehensive Survey,2022
e5c8960eb2ec034ffbd353ef39fd1cb541d3c7c9,natural_language_processing,Natural Language Processing,LAION-5B: An open large-scale dataset for training next generation image-text models,2022
e6770e3f5e74210c6863aaeed527ac4c1da419d7,information_retrieval,Information Retrieval,A Survey on Retrieval-Augmented Text Generation,2022
e6770e3f5e74210c6863aaeed527ac4c1da419d7,machine_learning,Machine Learning,A Survey on Retrieval-Augmented Text Generation,2022
e702f6034063e0227e4d413a90ba375d5e181f09,computer_vision,Computer Vision,SWFormer: Sparse Window Transformer for 3D Object Detection in Point Clouds,2022
e702f6034063e0227e4d413a90ba375d5e181f09,deep_learning,Deep Learning,SWFormer: Sparse Window Transformer for 3D Object Detection in Point Clouds,2022
e702f6034063e0227e4d413a90ba375d5e181f09,machine_learning,Machine Learning,SWFormer: Sparse Window Transformer for 3D Object Detection in Point Clouds,2022
e70d4a1204670cdcd91cc6e3ec05436998fef40e,machine_learning,Machine Learning,FOLD-SE: An Efficient Rule-Based Machine Learning Algorithm with Scalable Explainability,2022
e70d4a1204670cdcd91cc6e3ec05436998fef40e,theory_and_algorithms,Theory and Algorithms,FOLD-SE: An Efficient Rule-Based Machine Learning Algorithm with Scalable Explainability,2022
e7ad08848d5d7c5c47673ffe0da06af443643bda,large_language_models,Large Language Models,Large Language Models are Zero-Shot Reasoners,2022
e7ad08848d5d7c5c47673ffe0da06af443643bda,deep_learning,Deep Learning,Large Language Models are Zero-Shot Reasoners,2022
e7ad08848d5d7c5c47673ffe0da06af443643bda,machine_learning,Machine Learning,Large Language Models are Zero-Shot Reasoners,2022
e7ad08848d5d7c5c47673ffe0da06af443643bda,natural_language_processing,Natural Language Processing,Large Language Models are Zero-Shot Reasoners,2022
e851b44431d1b2f7933321c552e0ea39e39d239f,computer_vision,Computer Vision,BEVStereo: Enhancing Depth Estimation in Multi-view 3D Object Detection with Dynamic Temporal Stereo,2022
e851b44431d1b2f7933321c552e0ea39e39d239f,machine_learning,Machine Learning,BEVStereo: Enhancing Depth Estimation in Multi-view 3D Object Detection with Dynamic Temporal Stereo,2022
e903dcea580e2dc2ae5fad99390ec7bb5f90d13b,databases_and_data_management,Databases and Data Management,Instructional Design for Teaching Relational Query Optimization to Undergraduates,2022
e903dcea580e2dc2ae5fad99390ec7bb5f90d13b,optimization,Optimization,Instructional Design for Teaching Relational Query Optimization to Undergraduates,2022
e903dcea580e2dc2ae5fad99390ec7bb5f90d13b,machine_learning,Machine Learning,Instructional Design for Teaching Relational Query Optimization to Undergraduates,2022
e99dc9419f8d3d35f760fe9727738f2da905f916,deep_learning,Deep Learning,Dermatologist-Level Classification of Skin Cancer Using Cascaded Ensembling of Convolutional Neural Network and Handcrafted Features Based Deep Neural Network,2022
e99dc9419f8d3d35f760fe9727738f2da905f916,machine_learning,Machine Learning,Dermatologist-Level Classification of Skin Cancer Using Cascaded Ensembling of Convolutional Neural Network and Handcrafted Features Based Deep Neural Network,2022
e9e93e4eb6090cfa0628ffbd26b59495f2a4f784,distributed_systems_and_cloud,Distributed Systems and Cloud,Efficient Flow-Based Scheduling for Geo-Distributed Simulation Tasks in Collaborative Edge and Cloud Environments,2022
ea472a9644987c8e89df52421299b32d0404a669,software_engineering,Software Engineering,Quantum Software Testing: Current Trends and Emerging Proposals,2022
ea8be1602f5c9a4907c3a84759f2a2de289c4d86,distributed_systems_and_cloud,Distributed Systems and Cloud,Spark Cloud-Based Parallel Computing for Traffic Network Flow Predictive Control Using Non-Analytical Predictive Model,2022
eab5ce184136460f0c27320ce2cd6761f2573339,deep_learning,Deep Learning,Hybrid Deep-Learning Network for Rapid On-Site Peak Ground Velocity Prediction,2022
eab5ce184136460f0c27320ce2cd6761f2573339,machine_learning,Machine Learning,Hybrid Deep-Learning Network for Rapid On-Site Peak Ground Velocity Prediction,2022
eb1f514e8f606fe4271571d99165f4f562febd4a,software_engineering,Software Engineering,A survey on the practices of software testing: a look into Brazilian companies,2022
eb6f2bbedff0f470e88dd22e568cd07f6b065c93,machine_learning,Machine Learning,Genetic Algorithm Based Hyper-Parameter Tuning to Improve the Performance of Machine Learning Models,2022
eb6f2bbedff0f470e88dd22e568cd07f6b065c93,theory_and_algorithms,Theory and Algorithms,Genetic Algorithm Based Hyper-Parameter Tuning to Improve the Performance of Machine Learning Models,2022
eb940c4169b83d2a204aec4b8547d1b1a8d0491c,computer_vision,Computer Vision,Mask DINO: Towards A Unified Transformer-based Framework for Object Detection and Segmentation,2022
eb940c4169b83d2a204aec4b8547d1b1a8d0491c,deep_learning,Deep Learning,Mask DINO: Towards A Unified Transformer-based Framework for Object Detection and Segmentation,2022
eb940c4169b83d2a204aec4b8547d1b1a8d0491c,machine_learning,Machine Learning,Mask DINO: Towards A Unified Transformer-based Framework for Object Detection and Segmentation,2022
ebde9fbe26c8d3a04a3d159ad7d127ce2df7305c,computer_vision,Computer Vision,Time Will Tell: New Outlooks and A Baseline for Temporal Multi-View 3D Object Detection,2022
ebde9fbe26c8d3a04a3d159ad7d127ce2df7305c,machine_learning,Machine Learning,Time Will Tell: New Outlooks and A Baseline for Temporal Multi-View 3D Object Detection,2022
ec4e173d1bfab8c30041bd59b0778931c0fae75e,software_engineering,Software Engineering,Testing research software: a survey,2022
ed4e6500c129c1ff00145e6e6cfa6e13d3fd8b85,deep_learning,Deep Learning,Predicting Chemical Carcinogens Using a Hybrid Neural Network Deep Learning Method,2022
ed4e6500c129c1ff00145e6e6cfa6e13d3fd8b85,machine_learning,Machine Learning,Predicting Chemical Carcinogens Using a Hybrid Neural Network Deep Learning Method,2022
ee19e8936275c8efe30c91a3c64e5ad8f3b15dc3,computer_vision,Computer Vision,YOLOv6: A Single-Stage Object Detection Framework for Industrial Applications,2022
ee19e8936275c8efe30c91a3c64e5ad8f3b15dc3,machine_learning,Machine Learning,YOLOv6: A Single-Stage Object Detection Framework for Industrial Applications,2022
f28d933ed02494fe04aa462c5aeb8b06b7f0e8f3,computer_vision,Computer Vision,BEVDet4D: Exploit Temporal Cues in Multi-camera 3D Object Detection,2022
f28d933ed02494fe04aa462c5aeb8b06b7f0e8f3,machine_learning,Machine Learning,BEVDet4D: Exploit Temporal Cues in Multi-camera 3D Object Detection,2022
f2e0ec1d7a0313ce2ed2a709c0f39836286a8f32,computer_vision,Computer Vision,Graph R-CNN: Towards Accurate 3D Object Detection with Semantic-Decorated Local Graph,2022
f2e0ec1d7a0313ce2ed2a709c0f39836286a8f32,deep_learning,Deep Learning,Graph R-CNN: Towards Accurate 3D Object Detection with Semantic-Decorated Local Graph,2022
f2e0ec1d7a0313ce2ed2a709c0f39836286a8f32,natural_language_processing,Natural Language Processing,Graph R-CNN: Towards Accurate 3D Object Detection with Semantic-Decorated Local Graph,2022
f2e0ec1d7a0313ce2ed2a709c0f39836286a8f32,machine_learning,Machine Learning,Graph R-CNN: Towards Accurate 3D Object Detection with Semantic-Decorated Local Graph,2022
f3f2e2853029ecbece2d1d27ec45305a36a6b509,computer_vision,Computer Vision,DAIR-V2X: A Large-Scale Dataset for Vehicle-Infrastructure Cooperative 3D Object Detection,2022
f3f2e2853029ecbece2d1d27ec45305a36a6b509,machine_learning,Machine Learning,DAIR-V2X: A Large-Scale Dataset for Vehicle-Infrastructure Cooperative 3D Object Detection,2022
f46b7f650ac77a46b07cc3659fdb03116d843080,computer_vision,Computer Vision,Towards Large-Scale Small Object Detection: Survey and Benchmarks,2022
f46b7f650ac77a46b07cc3659fdb03116d843080,machine_learning,Machine Learning,Towards Large-Scale Small Object Detection: Survey and Benchmarks,2022
f4c60904b0d2a77911e2c1512ce3a261c5f6eeae,deep_learning,Deep Learning,"FLEE: A Hierarchical Federated Learning Framework for Distributed Deep Neural Network over Cloud, Edge, and End Device",2022
f4c60904b0d2a77911e2c1512ce3a261c5f6eeae,machine_learning,Machine Learning,"FLEE: A Hierarchical Federated Learning Framework for Distributed Deep Neural Network over Cloud, Edge, and End Device",2022
f4df78183261538e718066331898ee5cad7cad05,natural_language_processing,Natural Language Processing,Rethinking the Role of Demonstrations: What Makes In-Context Learning Work?,2022
f4df78183261538e718066331898ee5cad7cad05,machine_learning,Machine Learning,Rethinking the Role of Demonstrations: What Makes In-Context Learning Work?,2022
f4f698d06735650cead34158c642c492adacd5b5,deep_learning,Deep Learning,Improving automated latent fingerprint detection and segmentation using deep convolutional neural network,2022
f4f698d06735650cead34158c642c492adacd5b5,machine_learning,Machine Learning,Improving automated latent fingerprint detection and segmentation using deep convolutional neural network,2022
f67ccc09ca1f7ebaf1912bd8c814f44aba6b8ccc,computer_vision,Computer Vision,Creating Computer Vision Models for Respiratory Status Detection,2022
f67ccc09ca1f7ebaf1912bd8c814f44aba6b8ccc,machine_learning,Machine Learning,Creating Computer Vision Models for Respiratory Status Detection,2022
f88008cc769fb7c6ad48f3a6905248b5f3aa6048,deep_learning,Deep Learning,CNN-LSTM: Hybrid Deep Neural Network for Network Intrusion Detection System,2022
f88008cc769fb7c6ad48f3a6905248b5f3aa6048,security_and_privacy,Security and Privacy,CNN-LSTM: Hybrid Deep Neural Network for Network Intrusion Detection System,2022
f88008cc769fb7c6ad48f3a6905248b5f3aa6048,machine_learning,Machine Learning,CNN-LSTM: Hybrid Deep Neural Network for Network Intrusion Detection System,2022
f8d96c0d5bd38763a6d6ec4420ea2f8ef23b6e1b,deep_learning,Deep Learning,Resource Slicing for eMBB and URLLC Services in Radio Access Network Using Hierarchical Deep Learning,2022
f8d96c0d5bd38763a6d6ec4420ea2f8ef23b6e1b,machine_learning,Machine Learning,Resource Slicing for eMBB and URLLC Services in Radio Access Network Using Hierarchical Deep Learning,2022
f90e535758ba262ebbdd1e7966f6645eff535604,computer_vision,Computer Vision,T-SEA: Transfer-Based Self-Ensemble Attack on Object Detection,2022
f90e535758ba262ebbdd1e7966f6645eff535604,machine_learning,Machine Learning,T-SEA: Transfer-Based Self-Ensemble Attack on Object Detection,2022
f9c08b9a845f256dd302e4baa1cbb0d3d152bf3f,software_engineering,Software Engineering,Security Testing as part of Software Quality Assurance: Principles and Challenges,2022
f9c08b9a845f256dd302e4baa1cbb0d3d152bf3f,security_and_privacy,Security and Privacy,Security Testing as part of Software Quality Assurance: Principles and Challenges,2022
f9efe25bed090d81ad506a314f62ef144970b4c0,computer_vision,Computer Vision,Unsupervised Salient Object Detection with Spectral Cluster Voting,2022
f9efe25bed090d81ad506a314f62ef144970b4c0,machine_learning,Machine Learning,Unsupervised Salient Object Detection with Spectral Cluster Voting,2022
fa50acda0499ad1a1feb000aa897bfa8bcb25257,computer_vision,Computer Vision,Bridged Transformer for Vision and Point Cloud 3D Object Detection,2022
fa50acda0499ad1a1feb000aa897bfa8bcb25257,deep_learning,Deep Learning,Bridged Transformer for Vision and Point Cloud 3D Object Detection,2022
fa50acda0499ad1a1feb000aa897bfa8bcb25257,machine_learning,Machine Learning,Bridged Transformer for Vision and Point Cloud 3D Object Detection,2022
fb09c6a6e04158823f46db0b66d425fc7a2a2679,data_mining,Data Mining,SLA-Aware Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization,2022
fb09c6a6e04158823f46db0b66d425fc7a2a2679,databases_and_data_management,Databases and Data Management,SLA-Aware Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization,2022
fb09c6a6e04158823f46db0b66d425fc7a2a2679,information_retrieval,Information Retrieval,SLA-Aware Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization,2022
fb09c6a6e04158823f46db0b66d425fc7a2a2679,optimization,Optimization,SLA-Aware Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization,2022
fb09c6a6e04158823f46db0b66d425fc7a2a2679,reinforcement_learning,Reinforcement Learning,SLA-Aware Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization,2022
fb09c6a6e04158823f46db0b66d425fc7a2a2679,machine_learning,Machine Learning,SLA-Aware Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization,2022
fb3761d27765536b204191d2a8bca2898055cb95,computer_vision,Computer Vision,Unleashing Vanilla Vision Transformer with Masked Image Modeling for Object Detection,2022
fb3761d27765536b204191d2a8bca2898055cb95,deep_learning,Deep Learning,Unleashing Vanilla Vision Transformer with Masked Image Modeling for Object Detection,2022
fb3761d27765536b204191d2a8bca2898055cb95,machine_learning,Machine Learning,Unleashing Vanilla Vision Transformer with Masked Image Modeling for Object Detection,2022
fb3dc5e20e0a71134ca916f0d6d8d41f01225b4b,machine_learning,Machine Learning,Scaling Laws for Reward Model Overoptimization,2022
fbb8c9f208298d3b4a867ae35ccf191cda8cadd2,deep_learning,Deep Learning,Deep Neural Network Based Real-Time Intrusion Detection System,2022
fbb8c9f208298d3b4a867ae35ccf191cda8cadd2,security_and_privacy,Security and Privacy,Deep Neural Network Based Real-Time Intrusion Detection System,2022
fbb8c9f208298d3b4a867ae35ccf191cda8cadd2,machine_learning,Machine Learning,Deep Neural Network Based Real-Time Intrusion Detection System,2022
fc40ec6912283f62b611f6f588607a97dc74b54c,computer_vision,Computer Vision,Threat Detection In Self-Driving Vehicles Using Computer Vision,2022
fc40ec6912283f62b611f6f588607a97dc74b54c,machine_learning,Machine Learning,Threat Detection In Self-Driving Vehicles Using Computer Vision,2022
fc9f7a3d8782094da89dcbd4dbfe59713f0d74a2,databases_and_data_management,Databases and Data Management,Making Learned Query Optimization Practical,2022
fc9f7a3d8782094da89dcbd4dbfe59713f0d74a2,optimization,Optimization,Making Learned Query Optimization Practical,2022
fc9f7a3d8782094da89dcbd4dbfe59713f0d74a2,machine_learning,Machine Learning,Making Learned Query Optimization Practical,2022
fcff2246e2b8c143a3262e60dcba8620cc32b61a,deep_learning,Deep Learning,Scaling up Kernels in 3D CNNs,2022
fcff2246e2b8c143a3262e60dcba8620cc32b61a,machine_learning,Machine Learning,Scaling up Kernels in 3D CNNs,2022
fd7e88a2313e176315d99fc299277e752d7703b7,natural_language_processing,Natural Language Processing,Efficient Methods for Natural Language Processing: A Survey,2022
fd7e88a2313e176315d99fc299277e752d7703b7,machine_learning,Machine Learning,Efficient Methods for Natural Language Processing: A Survey,2022
fdd82bf3177aa309bc2c79cac8482d8f3c4e8190,computer_vision,Computer Vision,Focal Sparse Convolutional Networks for 3D Object Detection,2022
fdd82bf3177aa309bc2c79cac8482d8f3c4e8190,machine_learning,Machine Learning,Focal Sparse Convolutional Networks for 3D Object Detection,2022
fe0c06e0be7091281a4e75194ccc655c1b0fc3ac,natural_language_processing,Natural Language Processing,A Survey of Methods for Addressing Class Imbalance in Deep-Learning Based Natural Language Processing,2022
fe0c06e0be7091281a4e75194ccc655c1b0fc3ac,deep_learning,Deep Learning,A Survey of Methods for Addressing Class Imbalance in Deep-Learning Based Natural Language Processing,2022
fe0c06e0be7091281a4e75194ccc655c1b0fc3ac,machine_learning,Machine Learning,A Survey of Methods for Addressing Class Imbalance in Deep-Learning Based Natural Language Processing,2022
ff9d9643a50d2773a9d2a45a8e6b8801ac51a9a0,deep_learning,Deep Learning,Intrusion Detection for IoT Network Security with Deep Neural Network,2022
ff9d9643a50d2773a9d2a45a8e6b8801ac51a9a0,security_and_privacy,Security and Privacy,Intrusion Detection for IoT Network Security with Deep Neural Network,2022
ff9d9643a50d2773a9d2a45a8e6b8801ac51a9a0,machine_learning,Machine Learning,Intrusion Detection for IoT Network Security with Deep Neural Network,2022
00589a9ea35af016c8972b77ff7e7a4ff6174aaf,databases_and_data_management,Databases and Data Management,SQL2FPGA: Automatic Acceleration of SQL Query Processing on Modern CPU-FPGA Platforms,2023
00589a9ea35af016c8972b77ff7e7a4ff6174aaf,information_retrieval,Information Retrieval,SQL2FPGA: Automatic Acceleration of SQL Query Processing on Modern CPU-FPGA Platforms,2023
00589a9ea35af016c8972b77ff7e7a4ff6174aaf,machine_learning,Machine Learning,SQL2FPGA: Automatic Acceleration of SQL Query Processing on Modern CPU-FPGA Platforms,2023
01e818f245aec776e86294a662e9cf2cdc7e31f5,distributed_systems_and_cloud,Distributed Systems and Cloud,An energy-efficient task scheduling method for heterogeneous cloud computing systems using capuchin search and inverted ant colony optimization algorithm,2023
01e818f245aec776e86294a662e9cf2cdc7e31f5,optimization,Optimization,An energy-efficient task scheduling method for heterogeneous cloud computing systems using capuchin search and inverted ant colony optimization algorithm,2023
01e818f245aec776e86294a662e9cf2cdc7e31f5,theory_and_algorithms,Theory and Algorithms,An energy-efficient task scheduling method for heterogeneous cloud computing systems using capuchin search and inverted ant colony optimization algorithm,2023
01e818f245aec776e86294a662e9cf2cdc7e31f5,machine_learning,Machine Learning,An energy-efficient task scheduling method for heterogeneous cloud computing systems using capuchin search and inverted ant colony optimization algorithm,2023
0207f40f260468f1f0aad435d9461b758092027b,machine_learning,Machine Learning,Crop Type Classification by DESIS Hyperspectral Imagery and Machine Learning Algorithms,2023
0207f40f260468f1f0aad435d9461b758092027b,theory_and_algorithms,Theory and Algorithms,Crop Type Classification by DESIS Hyperspectral Imagery and Machine Learning Algorithms,2023
02c3db6f1785722613aa1d51933830c20f7ed6fa,deep_learning,Deep Learning,Identifying emotions from facial expressions using a deep convolutional neural network-based approach,2023
02c3db6f1785722613aa1d51933830c20f7ed6fa,machine_learning,Machine Learning,Identifying emotions from facial expressions using a deep convolutional neural network-based approach,2023
0302438b3656971ea3741b71d0da6e4c417c74cf,natural_language_processing,Natural Language Processing,"A Comprehensive Study of ChatGPT: Advancements, Limitations, and Ethical Considerations in Natural Language Processing and Cybersecurity",2023
0302438b3656971ea3741b71d0da6e4c417c74cf,machine_learning,Machine Learning,"A Comprehensive Study of ChatGPT: Advancements, Limitations, and Ethical Considerations in Natural Language Processing and Cybersecurity",2023
